Country,Region,Year,Qrt,Product,Revenue,Expense,Sales.From.Online.Store
United States,America,2009,Qrt 1,P532R,5671.85,2514.83,0.32
United States,America,2009,Qrt 2,P532R,5904.07,3230.32,0.42
United States,America,2009,Qrt 3,P532R,5706.64,2802.55,0.38
United States,America,2009,Qrt 4,P532R,4113.73,2390.29,0.39
Canada,America,2009,Qrt 1,L501R,39404.81,23722.19,0.3
Canada,America,2009,Qrt 2,L501R,44648.89,21440.85,0.31
Canada,America,2009,Qrt 3,L501R,41535.3,20480.47,0.42
Canada,America,2009,Qrt 4,L501R,42679.76,21299.17,0.32
Canada,America,2009,Qrt 1,J511T,54116.58,26170.51,0.32
Canada,America,2009,Qrt 2,J511T,70152.97,24844.42,0.29
Canada,America,2009,Qrt 3,J511T,68211.44,20079.91,0.36
Canada,America,2009,Qrt 4,J511T,47835.3,20931.14,0.41
Canada,America,2009,Qrt 1,F541T,11387.9,13363.27,0.27
Canada,America,2009,Qrt 2,F541T,9443.81,13936.38,0.38
Canada,America,2009,Qrt 3,F541T,9919.13,13744.86,0.28
Canada,America,2009,Qrt 4,F541T,9571.17,18657,0.32
Canada,America,2009,Qrt 1,505T,2886.68,5105.32,0.37
Canada,America,2009,Qrt 2,505T,3576.09,5717.36,0.3
Canada,America,2009,Qrt 3,505T,3858.14,4664.84,0.34
Canada,America,2009,Qrt 4,505T,3720.49,6211.93,0.4
Canada,America,2009,Qrt 1,NBA01R,44801.42,7394.68,0.34
Canada,America,2009,Qrt 2,NBA01R,50388.1,5800.81,0.37
Canada,America,2009,Qrt 3,NBA01R,43836.37,6716.27,0.3
Canada,America,2009,Qrt 4,NBA01R,50453.54,7635.13,0.39
Canada,America,2009,Qrt 1,RC03R,12305.05,7746.25,0.31
Canada,America,2009,Qrt 2,RC03R,10483.46,6471.58,0.47
Canada,America,2009,Qrt 3,RC03R,12334.08,7098.92,0.39
Canada,America,2009,Qrt 4,RC03R,12036.49,6200.34,0.33
Canada,America,2009,Qrt 1,NFL03T,10763.46,4106,0.44
Canada,America,2009,Qrt 2,NFL03T,9920.56,5345.86,0.39
Canada,America,2009,Qrt 3,NFL03T,9336.64,4013.87,0.31
Canada,America,2009,Qrt 4,NFL03T,9488.57,4526.3,0.31
Canada,America,2009,Qrt 1,W711R,19087.6,8398.04,0.42
Canada,America,2009,Qrt 2,W711R,19077.05,10751.89,0.32
Canada,America,2009,Qrt 3,W711R,16675.71,7402.13,0.29
Canada,America,2009,Qrt 4,W711R,17619.56,8753.13,0.35
Canada,America,2009,Qrt 1,W721T,6790.72,2966.09,0.32
Canada,America,2009,Qrt 2,W721T,7646.47,3221.6,0.31
Canada,America,2009,Qrt 3,W721T,7004.41,3040.09,0.31
Canada,America,2009,Qrt 4,W721T,6368.97,3087.25,0.36
Canada,America,2009,Qrt 1,S701T,22301.39,8491.48,0.36
Canada,America,2009,Qrt 2,S701T,23424.83,8804.23,0.34
Canada,America,2009,Qrt 3,S701T,19305.16,7977.22,0.39
Canada,America,2009,Qrt 4,S701T,16982.23,9154.81,0.31
Canada,America,2009,Qrt 1,U702R,8414.32,11621.59,0.33
Canada,America,2009,Qrt 2,U702R,6362.26,14893.25,0.4
Canada,America,2009,Qrt 3,U702R,10629.45,15001.35,0.37
Canada,America,2009,Qrt 4,U702R,9275.12,11724.22,0.39
Canada,America,2009,Qrt 1,J230V,9883.69,4587.51,0.33
Canada,America,2009,Qrt 2,J230V,8175.35,4797.95,0.35
Canada,America,2009,Qrt 3,J230V,9156.35,5139.91,0.34
Canada,America,2009,Qrt 4,J230V,8079.7,3867.43,0.31
Canada,America,2009,Qrt 1,P532R,4315.99,2150.14,0.32
Canada,America,2009,Qrt 2,P532R,2393.51,1942.04,0.39
Canada,America,2009,Qrt 3,P532R,3497.84,1591.43,0.38
Canada,America,2009,Qrt 4,P532R,3645.63,2231.64,0.35
Britain,Europe,2009,Qrt 1,L501R,10812.27,4171.99,0.26
Britain,Europe,2009,Qrt 2,L501R,9570.43,4269.24,0.27
Britain,Europe,2009,Qrt 3,L501R,10241.7,3802.31,0.27
Britain,Europe,2009,Qrt 4,L501R,10661,3920.93,0.19
Britain,Europe,2009,Qrt 1,J511T,11680.25,6561.94,0.25
Britain,Europe,2009,Qrt 2,J511T,15154.09,5919.62,0.34
Britain,Europe,2009,Qrt 3,J511T,15692.37,5885.5,0.23
Britain,Europe,2009,Qrt 4,J511T,12613.45,6727.8,0.32
Britain,Europe,2009,Qrt 1,F541T,2863.8,5627.64,0.29
Britain,Europe,2009,Qrt 2,F541T,2850.41,4410.43,0.29
Britain,Europe,2009,Qrt 3,F541T,3009.1,4857.22,0.32
Britain,Europe,2009,Qrt 4,F541T,3401.82,3779.34,0.25
Britain,Europe,2009,Qrt 1,505T,1224.8,1166.66,0.34
Britain,Europe,2009,Qrt 2,505T,1014.03,1080.06,0.32
Britain,Europe,2009,Qrt 3,505T,1146.68,1429.3,0.35
Britain,Europe,2009,Qrt 4,505T,1119.57,1167.19,0.28
Britain,Europe,2009,Qrt 1,NBA01R,14777.76,6761.62,0.32
Britain,Europe,2009,Qrt 2,NBA01R,11142,5508.44,0.31
Britain,Europe,2009,Qrt 3,NBA01R,13968.69,6536.22,0.33
Britain,Europe,2009,Qrt 4,NBA01R,15073.95,5934.18,0.31
Britain,Europe,2009,Qrt 1,RC03R,3063.83,5621.42,0.39
Britain,Europe,2009,Qrt 2,RC03R,4041.89,6197.88,0.26
Britain,Europe,2009,Qrt 3,RC03R,3520.26,5416.68,0.34
Britain,Europe,2009,Qrt 4,RC03R,3791.38,5903.17,0.29
Britain,Europe,2009,Qrt 1,NFL03T,1120.4,330.82,0.35
Britain,Europe,2009,Qrt 2,NFL03T,975.08,410.33,0.23
Britain,Europe,2009,Qrt 3,NFL03T,908.57,400.68,0.27
Britain,Europe,2009,Qrt 4,NFL03T,1179.88,388.16,0.25
Britain,Europe,2009,Qrt 1,W711R,6213.68,1727.91,0.33
Britain,Europe,2009,Qrt 2,W711R,4598.18,2098,0.33
Britain,Europe,2009,Qrt 3,W711R,4932.71,1945.45,0.33
Britain,Europe,2009,Qrt 4,W711R,5861.26,2067.45,0.3
Britain,Europe,2009,Qrt 1,W721T,1813.07,2754.14,0.22
Britain,Europe,2009,Qrt 2,W721T,2284.12,2364.11,0.31
Britain,Europe,2009,Qrt 3,W721T,1639.16,2475.77,0.34
Britain,Europe,2009,Qrt 4,W721T,1669.13,3081.9,0.36
Britain,Europe,2009,Qrt 1,S701T,5809.92,642.7,0.33
Britain,Europe,2009,Qrt 2,S701T,4781.52,645.58,0.33
Britain,Europe,2009,Qrt 3,S701T,4773.82,747.49,0.32
Britain,Europe,2009,Qrt 4,S701T,6797.07,626.71,0.34
Britain,Europe,2009,Qrt 1,U702R,8819.08,2731.59,0.33
Britain,Europe,2009,Qrt 2,U702R,8939.15,3212.99,0.31
Britain,Europe,2009,Qrt 3,U702R,6628.31,3362.28,0.32
Britain,Europe,2009,Qrt 4,U702R,8094.7,2897.41,0.31
Britain,Europe,2009,Qrt 1,J230V,2652.05,309.8,0.31
Britain,Europe,2009,Qrt 2,J230V,2574.13,259.58,0.36
Britain,Europe,2009,Qrt 3,J230V,2639.79,355.7,0.3
Britain,Europe,2009,Qrt 4,J230V,2357.4,275.24,0.25
Britain,Europe,2009,Qrt 1,P532R,970.08,439.24,0.41
Britain,Europe,2009,Qrt 2,P532R,915.27,479.67,0.35
Britain,Europe,2009,Qrt 3,P532R,1082.55,536.64,0.27
Britain,Europe,2009,Qrt 4,P532R,886.77,481.28,0.35
France,Europe,2009,Qrt 1,L501R,12704.66,5444.65,0.29
France,Europe,2009,Qrt 2,L501R,11013.61,5050.55,0.3
France,Europe,2009,Qrt 3,L501R,13484.91,5640.67,0.28
France,Europe,2009,Qrt 4,L501R,11567.31,4604.08,0.33
France,Europe,2009,Qrt 1,J511T,15696.31,6135.72,0.31
France,Europe,2009,Qrt 2,J511T,15872.8,6165.71,0.27
France,Europe,2009,Qrt 3,J511T,13506.61,8826.74,0.33
France,Europe,2009,Qrt 4,J511T,13377.59,6238.14,0.32
France,Europe,2009,Qrt 1,F541T,3581.67,3668.94,0.24
France,Europe,2009,Qrt 2,F541T,2942.97,4465.58,0.31
France,Europe,2009,Qrt 3,F541T,2645.15,4131.84,0.29
France,Europe,2009,Qrt 4,F541T,2978.5,3529.38,0.31
France,Europe,2009,Qrt 1,505T,3411.8,1260.43,0.36
France,Europe,2009,Qrt 2,505T,2695.52,1350.33,0.25
France,Europe,2009,Qrt 3,505T,3268.55,1187.86,0.28
France,Europe,2009,Qrt 4,505T,3545.71,1335,0.28
France,Europe,2009,Qrt 1,NBA01R,3985.7,1734.49,0.34
France,Europe,2009,Qrt 2,NBA01R,4978.17,1735.72,0.29
France,Europe,2009,Qrt 3,NBA01R,3826.45,1889.21,0.32
France,Europe,2009,Qrt 4,NBA01R,4021.39,1738.49,0.27
France,Europe,2009,Qrt 1,RC03R,11869.38,4880.97,0.25
France,Europe,2009,Qrt 2,RC03R,8981.14,4641.08,0.32
France,Europe,2009,Qrt 3,RC03R,10219.58,5363.49,0.32
France,Europe,2009,Qrt 4,RC03R,12162.82,4139.04,0.26
France,Europe,2009,Qrt 1,NFL03T,2506.48,403.5,0.33
France,Europe,2009,Qrt 2,NFL03T,2447.94,336.88,0.31
France,Europe,2009,Qrt 3,NFL03T,2541.69,440.43,0.35
France,Europe,2009,Qrt 4,NFL03T,2641.31,411.66,0.34
France,Europe,2009,Qrt 1,W711R,5501.51,6383.92,0.36
France,Europe,2009,Qrt 2,W711R,4021.66,8225.07,0.32
France,Europe,2009,Qrt 3,W711R,3954.84,6444.29,0.23
France,Europe,2009,Qrt 4,W711R,4960.91,6564.19,0.32
France,Europe,2009,Qrt 1,W721T,1667.88,930.55,0.24
France,Europe,2009,Qrt 2,W721T,1586.2,922.09,0.23
France,Europe,2009,Qrt 3,W721T,1977.66,841.16,0.32
France,Europe,2009,Qrt 4,W721T,1421.94,792.84,0.3
France,Europe,2009,Qrt 1,S701T,5408.33,2692.33,0.34
France,Europe,2009,Qrt 2,S701T,5770.07,1910.23,0.25
France,Europe,2009,Qrt 3,S701T,6381.17,2395.81,0.22
France,Europe,2009,Qrt 4,S701T,5497.59,1874.99,0.36
France,Europe,2009,Qrt 1,U702R,7066.49,3171.37,0.21
France,Europe,2009,Qrt 2,U702R,8771.52,2851.06,0.23
France,Europe,2009,Qrt 3,U702R,6906.38,3062.87,0.34
France,Europe,2009,Qrt 4,U702R,7352.76,2776.85,0.28
France,Europe,2009,Qrt 1,J230V,780.1,437.16,0.31
France,Europe,2009,Qrt 2,J230V,735.55,360.82,0.34
France,Europe,2009,Qrt 3,J230V,678.35,467.7,0.23
France,Europe,2009,Qrt 4,J230V,774.66,430.13,0.24
France,Europe,2009,Qrt 1,P532R,348.42,546.1,0.27
France,Europe,2009,Qrt 2,P532R,369.66,414.87,0.34
France,Europe,2009,Qrt 3,P532R,340.68,533.75,0.27
France,Europe,2009,Qrt 4,P532R,363.67,494.88,0.22
Germany,Europe,2009,Qrt 1,L501R,5280.24,2446.68,0.34
Germany,Europe,2009,Qrt 2,L501R,5691.12,3115.7,0.35
Germany,Europe,2009,Qrt 3,L501R,4936.45,2692.78,0.27
Germany,Europe,2009,Qrt 4,L501R,5584.44,2777.29,0.29
Germany,Europe,2009,Qrt 1,J511T,7447.38,4485.62,0.23
Germany,Europe,2009,Qrt 2,J511T,7539.15,3875.79,0.29
Germany,Europe,2009,Qrt 3,J511T,9334.47,3271.44,0.33
Germany,Europe,2009,Qrt 4,J511T,7509.92,3281.85,0.32
Germany,Europe,2009,Qrt 1,F541T,1881.83,3171.02,0.32
Germany,Europe,2009,Qrt 2,F541T,1825.36,3208.32,0.31
Germany,Europe,2009,Qrt 3,F541T,2064.58,2156.28,0.26
Germany,Europe,2009,Qrt 4,F541T,1667.83,2366.2,0.31
Germany,Europe,2009,Qrt 1,505T,510.42,882.68,0.4
Germany,Europe,2009,Qrt 2,505T,490.84,940.2,0.26
Germany,Europe,2009,Qrt 3,505T,605.26,933.21,0.34
Germany,Europe,2009,Qrt 4,505T,552.36,837.72,0.31
Germany,Europe,2009,Qrt 1,NBA01R,5513.71,1325.25,0.29
Germany,Europe,2009,Qrt 2,NBA01R,5730.28,1047.69,0.33
Germany,Europe,2009,Qrt 3,NBA01R,7198.75,1296.83,0.28
Germany,Europe,2009,Qrt 4,NBA01R,6345.07,1028.32,0.36
Germany,Europe,2009,Qrt 1,RC03R,5591.63,3015.27,0.3
Germany,Europe,2009,Qrt 2,RC03R,5852.29,3290.03,0.28
Germany,Europe,2009,Qrt 3,RC03R,6834.17,2613.32,0.3
Germany,Europe,2009,Qrt 4,RC03R,6540.09,3475.32,0.31
Germany,Europe,2009,Qrt 1,NFL03T,1626.96,285.94,0.26
Germany,Europe,2009,Qrt 2,NFL03T,1158.44,300.74,0.29
Germany,Europe,2009,Qrt 3,NFL03T,1298.7,218.61,0.27
Germany,Europe,2009,Qrt 4,NFL03T,1426.56,294.11,0.29
Germany,Europe,2009,Qrt 1,W711R,2581.42,1266.07,0.37
Germany,Europe,2009,Qrt 2,W711R,3166.59,1193.24,0.37
Germany,Europe,2009,Qrt 3,W711R,2482.75,1030.14,0.32
Germany,Europe,2009,Qrt 4,W711R,2113.36,1300.39,0.27
Germany,Europe,2009,Qrt 1,W721T,3061.09,2216.22,0.39
Germany,Europe,2009,Qrt 2,W721T,3681.81,1642.46,0.3
Germany,Europe,2009,Qrt 3,W721T,3455.42,1806.19,0.36
Germany,Europe,2009,Qrt 4,W721T,3199.38,2195.29,0.36
Germany,Europe,2009,Qrt 1,S701T,854.43,1917.81,0.32
Germany,Europe,2009,Qrt 2,S701T,861,1692.75,0.33
Germany,Europe,2009,Qrt 3,S701T,761.98,1665.43,0.27
Germany,Europe,2009,Qrt 4,S701T,781.57,1525.86,0.3
Germany,Europe,2009,Qrt 1,U702R,1287.82,779.13,0.38
Germany,Europe,2009,Qrt 2,U702R,1374.68,717.32,0.33
Germany,Europe,2009,Qrt 3,U702R,1324.2,846.65,0.27
Germany,Europe,2009,Qrt 4,U702R,1623.24,985.22,0.4
Germany,Europe,2009,Qrt 1,J230V,1025.54,671.04,0.33
Germany,Europe,2009,Qrt 2,J230V,1538.27,591.54,0.32
Germany,Europe,2009,Qrt 3,J230V,1337.34,700.99,0.34
Germany,Europe,2009,Qrt 4,J230V,1416.66,588.29,0.29
Germany,Europe,2009,Qrt 1,P532R,189.13,267,0.33
Germany,Europe,2009,Qrt 2,P532R,221.49,297.63,0.29
Germany,Europe,2009,Qrt 3,P532R,202.95,241.72,0.29
Germany,Europe,2009,Qrt 4,P532R,217.58,323.98,0.28
Spain,Europe,2009,Qrt 1,L501R,6240.85,2497.36,0.39
Spain,Europe,2009,Qrt 2,L501R,5362.63,2957.24,0.31
Spain,Europe,2009,Qrt 3,L501R,5237.54,2930.01,0.32
Spain,Europe,2009,Qrt 4,L501R,4626.72,2912.3,0.38
Spain,Europe,2009,Qrt 1,J511T,9568.54,4126.25,0.35
Spain,Europe,2009,Qrt 2,J511T,6911.56,3337.17,0.3
Spain,Europe,2009,Qrt 3,J511T,9831.35,3551.64,0.26
Spain,Europe,2009,Qrt 4,J511T,9219.23,3680.89,0.29
Spain,Europe,2009,Qrt 1,F541T,1624.03,2150.51,0.33
Spain,Europe,2009,Qrt 2,F541T,2083.69,2550.19,0.32
Spain,Europe,2009,Qrt 3,F541T,1747.18,1819.87,0.31
Spain,Europe,2009,Qrt 4,F541T,1872.42,2573.91,0.37
Spain,Europe,2009,Qrt 1,505T,1525.74,312.88,0.28
Spain,Europe,2009,Qrt 2,505T,1863.88,260.18,0.33
Spain,Europe,2009,Qrt 3,505T,1349.21,285.73,0.34
Spain,Europe,2009,Qrt 4,505T,1571.56,289.29,0.27
Spain,Europe,2009,Qrt 1,NBA01R,8797.49,2856.96,0.31
Spain,Europe,2009,Qrt 2,NBA01R,7852.31,3009.49,0.3
Spain,Europe,2009,Qrt 3,NBA01R,8340.7,3639.45,0.23
Spain,Europe,2009,Qrt 4,NBA01R,7688.13,2633.79,0.32
Spain,Europe,2009,Qrt 1,RC03R,7001.3,756.25,0.34
Spain,Europe,2009,Qrt 2,RC03R,6147.72,800.59,0.28
Spain,Europe,2009,Qrt 3,RC03R,6106.78,731.84,0.31
Spain,Europe,2009,Qrt 4,RC03R,6256,632.97,0.4
Spain,Europe,2009,Qrt 1,NFL03T,459.96,632.39,0.29
Spain,Europe,2009,Qrt 2,NFL03T,568,752.59,0.36
Spain,Europe,2009,Qrt 3,NFL03T,456.11,604.82,0.32
Spain,Europe,2009,Qrt 4,NFL03T,463.92,622.48,0.31
Spain,Europe,2009,Qrt 1,W711R,2606.02,3809.86,0.32
Spain,Europe,2009,Qrt 2,W711R,3056.95,3725.64,0.29
Spain,Europe,2009,Qrt 3,W711R,2727.14,4097.34,0.36
Spain,Europe,2009,Qrt 4,W711R,2841.33,3842.1,0.27
Spain,Europe,2009,Qrt 1,W721T,1012.31,2101.81,0.38
Spain,Europe,2009,Qrt 2,W721T,1005.8,1795.61,0.23
Spain,Europe,2009,Qrt 3,W721T,937.62,1375.07,0.33
Spain,Europe,2009,Qrt 4,W721T,920.57,2078.93,0.31
Spain,Europe,2009,Qrt 1,S701T,3309.53,455.12,0.31
Spain,Europe,2009,Qrt 2,S701T,3086.27,427.35,0.29
Spain,Europe,2009,Qrt 3,S701T,3441.16,412.67,0.32
Spain,Europe,2009,Qrt 4,S701T,2866.72,367.94,0.25
Spain,Europe,2009,Qrt 1,U702R,1807.55,1569.82,0.31
Spain,Europe,2009,Qrt 2,U702R,1545.55,1873.24,0.32
Spain,Europe,2009,Qrt 3,U702R,1907.87,2038.24,0.36
Spain,Europe,2009,Qrt 4,U702R,1822.39,2118.02,0.31
Spain,Europe,2009,Qrt 1,J230V,398.76,193.41,0.25
Spain,Europe,2009,Qrt 2,J230V,409.26,194.73,0.35
Spain,Europe,2009,Qrt 3,J230V,422.05,149.75,0.32
Spain,Europe,2009,Qrt 4,J230V,337.29,205.27,0.35
Spain,Europe,2009,Qrt 1,P532R,594.34,303.08,0.33
Spain,Europe,2009,Qrt 2,P532R,652.35,297.74,0.32
Spain,Europe,2009,Qrt 3,P532R,600.7,267.43,0.35
Spain,Europe,2009,Qrt 4,P532R,471.32,225.03,0.23
Italy,Europe,2009,Qrt 1,L501R,3348.66,1019.21,0.3
Italy,Europe,2009,Qrt 2,L501R,3124.31,997.88,0.33
Italy,Europe,2009,Qrt 3,L501R,3375.09,1069.64,0.32
Italy,Europe,2009,Qrt 4,L501R,3638.87,925.2,0.33
Italy,Europe,2009,Qrt 1,J511T,3843.77,1797.65,0.33
Italy,Europe,2009,Qrt 2,J511T,3871.21,1546.41,0.24
Italy,Europe,2009,Qrt 3,J511T,3866.86,2127.02,0.3
Italy,Europe,2009,Qrt 4,J511T,3343.14,1737.58,0.28
Italy,Europe,2009,Qrt 1,F541T,919.85,1275.36,0.32
Italy,Europe,2009,Qrt 2,F541T,1077.28,1531.36,0.32
Italy,Europe,2009,Qrt 3,F541T,1106.33,1070.84,0.33
Italy,Europe,2009,Qrt 4,F541T,825.86,1267.56,0.33
Italy,Europe,2009,Qrt 1,505T,258.06,131.07,0.29
Italy,Europe,2009,Qrt 2,505T,211.24,97.44,0.35
Italy,Europe,2009,Qrt 3,505T,285.85,121.73,0.28
Italy,Europe,2009,Qrt 4,505T,255.06,124.94,0.3
Italy,Europe,2009,Qrt 1,NBA01R,1185.54,1262.28,0.31
Italy,Europe,2009,Qrt 2,NBA01R,1327.07,1398.92,0.35
Italy,Europe,2009,Qrt 3,NBA01R,1228.97,1330.23,0.27
Italy,Europe,2009,Qrt 4,NBA01R,1212.97,1387.34,0.28
Italy,Europe,2009,Qrt 1,RC03R,2285.8,517.61,0.3
Italy,Europe,2009,Qrt 2,RC03R,2070.37,428.5,0.32
Italy,Europe,2009,Qrt 3,RC03R,2805.44,455.59,0.34
Italy,Europe,2009,Qrt 4,RC03R,3416.97,415.49,0.28
Italy,Europe,2009,Qrt 1,NFL03T,769.98,98.42,0.37
Italy,Europe,2009,Qrt 2,NFL03T,959.28,112.09,0.28
Italy,Europe,2009,Qrt 3,NFL03T,660.79,131.68,0.37
Italy,Europe,2009,Qrt 4,NFL03T,781.87,128.44,0.34
Italy,Europe,2009,Qrt 1,W711R,4548.71,1905.81,0.3
Italy,Europe,2009,Qrt 2,W711R,5031.1,1913.38,0.29
Italy,Europe,2009,Qrt 3,W711R,5080.7,1776.4,0.29
Italy,Europe,2009,Qrt 4,W711R,3235.3,2314.7,0.35
Italy,Europe,2009,Qrt 1,W721T,528.74,759.34,0.39
Italy,Europe,2009,Qrt 2,W721T,440.09,802.11,0.31
Italy,Europe,2009,Qrt 3,W721T,542.48,784.66,0.3
Italy,Europe,2009,Qrt 4,W721T,487.78,719.03,0.31
Italy,Europe,2009,Qrt 1,S701T,1596.14,781.11,0.32
Italy,Europe,2009,Qrt 2,S701T,1915.19,600.4,0.31
Italy,Europe,2009,Qrt 3,S701T,1663.59,692.96,0.31
Italy,Europe,2009,Qrt 4,S701T,1683.97,657.03,0.32
Italy,Europe,2009,Qrt 1,U702R,651.81,322.9,0.28
Italy,Europe,2009,Qrt 2,U702R,618.33,372.84,0.36
Italy,Europe,2009,Qrt 3,U702R,772.69,415.5,0.27
Italy,Europe,2009,Qrt 4,U702R,939.49,368.16,0.24
Italy,Europe,2009,Qrt 1,J230V,769.06,317.5,0.33
Italy,Europe,2009,Qrt 2,J230V,672.6,370.03,0.3
Italy,Europe,2009,Qrt 3,J230V,701.27,304.08,0.36
Italy,Europe,2009,Qrt 4,J230V,686.59,286.04,0.3
Italy,Europe,2009,Qrt 1,P532R,141.37,149.56,0.32
Italy,Europe,2009,Qrt 2,P532R,99.13,133.83,0.34
Italy,Europe,2009,Qrt 3,P532R,130.89,171.04,0.28
Italy,Europe,2009,Qrt 4,P532R,120.2,109.05,0.31
China,Asia,2009,Qrt 1,L501R,11610.99,5625.94,0.22
China,Asia,2009,Qrt 2,L501R,16380.86,6067.87,0.21
China,Asia,2009,Qrt 3,L501R,14647.7,4974.63,0.19
China,Asia,2009,Qrt 4,L501R,14202.93,4990.79,0.2
China,Asia,2009,Qrt 1,J511T,16206.56,6562.31,0.19
China,Asia,2009,Qrt 2,J511T,14891.25,7318.45,0.22
China,Asia,2009,Qrt 3,J511T,15662.33,7091.15,0.19
China,Asia,2009,Qrt 4,J511T,17452.53,6416,0.22
China,Asia,2009,Qrt 1,F541T,4056.02,3751.41,0.2
China,Asia,2009,Qrt 2,F541T,3987.19,4177.78,0.21
China,Asia,2009,Qrt 3,F541T,3085.38,5018.11,0.21
China,Asia,2009,Qrt 4,F541T,4343.03,5422.09,0.18
China,Asia,2009,Qrt 1,505T,1031.39,1717.96,0.2
China,Asia,2009,Qrt 2,505T,1347.91,1800.47,0.22
China,Asia,2009,Qrt 3,505T,1076.53,1791.57,0.23
China,Asia,2009,Qrt 4,505T,929.33,1510.19,0.21
China,Asia,2009,Qrt 1,NBA01R,4079.49,4194.51,0.21
China,Asia,2009,Qrt 2,NBA01R,3822.24,6396.4,0.21
China,Asia,2009,Qrt 3,NBA01R,4111.19,5495.16,0.22
China,Asia,2009,Qrt 4,NBA01R,5170.8,4881.27,0.25
China,Asia,2009,Qrt 1,RC03R,4574.33,1499.25,0.18
China,Asia,2009,Qrt 2,RC03R,4266.55,1808.06,0.23
China,Asia,2009,Qrt 3,RC03R,3957.99,1809.41,0.2
China,Asia,2009,Qrt 4,RC03R,3918.21,1570.31,0.19
China,Asia,2009,Qrt 1,NFL03T,3041.85,1250.18,0.15
China,Asia,2009,Qrt 2,NFL03T,2490.49,1159.14,0.21
China,Asia,2009,Qrt 3,NFL03T,2675.48,1442.53,0.2
China,Asia,2009,Qrt 4,NFL03T,3480.95,1514.84,0.22
China,Asia,2009,Qrt 1,W711R,18605.78,6417,0.23
China,Asia,2009,Qrt 2,W711R,14958.36,7139.01,0.25
China,Asia,2009,Qrt 3,W711R,19683.23,7646.67,0.22
China,Asia,2009,Qrt 4,W711R,14622.79,5717.83,0.29
China,Asia,2009,Qrt 1,W721T,2685.63,1177.17,0.19
China,Asia,2009,Qrt 2,W721T,1776.61,1096.11,0.15
China,Asia,2009,Qrt 3,W721T,2485.94,1227.75,0.26
China,Asia,2009,Qrt 4,W721T,2343.61,1205.72,0.22
China,Asia,2009,Qrt 1,S701T,5299.26,1169.54,0.18
China,Asia,2009,Qrt 2,S701T,5859.93,826.19,0.26
China,Asia,2009,Qrt 3,S701T,6117.74,783.23,0.22
China,Asia,2009,Qrt 4,S701T,5141.96,891.55,0.21
China,Asia,2009,Qrt 1,U702R,8569.93,3632.76,0.25
China,Asia,2009,Qrt 2,U702R,7500.08,4551.75,0.17
China,Asia,2009,Qrt 3,U702R,8729.12,3911.15,0.25
China,Asia,2009,Qrt 4,U702R,8706.45,3707.5,0.21
China,Asia,2009,Qrt 1,J230V,903.32,1139.75,0.21
China,Asia,2009,Qrt 2,J230V,1032.25,1036.06,0.24
China,Asia,2009,Qrt 3,J230V,848.87,1228.43,0.2
China,Asia,2009,Qrt 4,J230V,1016.87,1291.1,0.23
China,Asia,2009,Qrt 1,P532R,1293.33,193.46,0.27
China,Asia,2009,Qrt 2,P532R,1121.4,239.44,0.23
China,Asia,2009,Qrt 3,P532R,1046.05,196.19,0.22
China,Asia,2009,Qrt 4,P532R,1218.95,160.36,0.21
Indian,Asia,2009,Qrt 1,L501R,9438.28,3672.75,0.19
Indian,Asia,2009,Qrt 2,L501R,8917,3150.04,0.21
Indian,Asia,2009,Qrt 3,L501R,8737.33,2857.44,0.22
Indian,Asia,2009,Qrt 4,L501R,7426.54,3193.31,0.22
Indian,Asia,2009,Qrt 1,J511T,9809.41,4579.91,0.2
Indian,Asia,2009,Qrt 2,J511T,11301.15,4592.75,0.22
Indian,Asia,2009,Qrt 3,J511T,9746.87,4693.41,0.23
Indian,Asia,2009,Qrt 4,J511T,8719.15,5359.81,0.19
Indian,Asia,2009,Qrt 1,F541T,2496.1,3241.29,0.18
Indian,Asia,2009,Qrt 2,F541T,1886.23,3826.03,0.17
Indian,Asia,2009,Qrt 3,F541T,2056.45,3209.71,0.2
Indian,Asia,2009,Qrt 4,F541T,2520.99,3136.14,0.2
Indian,Asia,2009,Qrt 1,505T,723.61,222.81,0.18
Indian,Asia,2009,Qrt 2,505T,661.23,310.39,0.2
Indian,Asia,2009,Qrt 3,505T,744.85,298.68,0.24
Indian,Asia,2009,Qrt 4,505T,873.67,217.09,0.19
Indian,Asia,2009,Qrt 1,NBA01R,9406.08,1328.17,0.22
Indian,Asia,2009,Qrt 2,NBA01R,9488.62,1389.09,0.21
Indian,Asia,2009,Qrt 3,NBA01R,7720.4,1418.2,0.22
Indian,Asia,2009,Qrt 4,NBA01R,8603.83,1432.35,0.17
Indian,Asia,2009,Qrt 1,RC03R,7916.53,3839.77,0.18
Indian,Asia,2009,Qrt 2,RC03R,7867.91,3441.48,0.25
Indian,Asia,2009,Qrt 3,RC03R,8147.6,3628.39,0.21
Indian,Asia,2009,Qrt 4,RC03R,6954.9,3077.99,0.21
Indian,Asia,2009,Qrt 1,NFL03T,561.87,287.14,0.2
Indian,Asia,2009,Qrt 2,NFL03T,495.63,288.51,0.21
Indian,Asia,2009,Qrt 3,NFL03T,606.22,274.72,0.22
Indian,Asia,2009,Qrt 4,NFL03T,407.61,255.51,0.18
Indian,Asia,2009,Qrt 1,W711R,3844.99,3889.06,0.24
Indian,Asia,2009,Qrt 2,W711R,2967.85,4689.66,0.24
Indian,Asia,2009,Qrt 3,W711R,3627.46,3633.93,0.19
